Partlist exported from C:/Users/tiago/Documents/eagle/PHOBOS/EnsembleSix/EnsembleSix.sch at 15-05-2017 21:26

Qty Value         Device              Package      Parts         Description           MF                MPN     OC_FARNELL OC_NEWARK PROD_ID    SF_ID     VALUE        
2                 W237-103            W237-103     XIN, XOUT     WAGO SCREW CLAMP                        237-103 unknown    18M7116                                     
2                 W237-4              W237-4       PWRIN, PWROUT WAGO SCREW CLAMP                                unknown    unknown                                     
2   0.1uF         CNP-C025-050X025    C025-050X025 C8, C10       NON-POLARIZED CAP                                                                                      
2   0.22uF        C5/3                C5B3         C7, C9        CAPACITOR                                                                                              
1   200mA/100V/1V DIODE-1N4148        DIODE-1N4148 D3            Diode                                                                DIO-08378            200mA/100V/1V
3   220           1KOHM-HORIZ-1/4W-5% AXIAL-0.3    R1, R2, R4    1kO resistor                                                         RES-08380            1k           
1   4K7           1KOHM-HORIZ-1/4W-5% AXIAL-0.3    R3            1kO resistor                                                         RES-08380            1k           
1   6N138         6N138               DIL08        OK1           MOTOROLA OPTO COUPLER VISHAY/TELEFUNKEN 6N138   9860150    35K5294                                     
2   7806          78XXS               78XXS        IC3, IC4      VOLTAGE REGULATOR                                                                                      
1   ARDUINO MEGA  ARDUINO_MEGA_R3FULL ARDUINO_MEGA B1            Arduino Mega R3                                                                                        
4   RJ45          RJ45-8              RJ45-8       A, B, C, D    RJ45 Jack - 8 pin                                                    CONN-08506 PRT-00643 RJ45         
